dataset,condition,repeat,global_best,global_min,init_best_norm,auc_best,final_best,final_best_normalised,steps_to_90pct,switch_count,switch_frequency,failure_count,regime,batch_size,refit
pareto_20210112,batch1_joint,14,6.114679357715656,-1.6910003165941683,0.07304071307402091,0.6974623158232315,6.114679357715656,0.9999999999998365,20,0,0.0,0,structured,1.0,False
pareto_20210112,batch1_joint,15,6.114679357715656,-1.6910003165941683,0.3758852792804206,0.6692487088010187,6.114679357715656,0.9999999999998365,34,0,0.0,0,structured,1.0,False
pareto_20210112,batch1_joint,16,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.7143589106744455,6.114679357715656,0.9999999999998365,32,0,0.0,0,structured,1.0,False
pareto_20210112,batch1_joint,17,6.114679357715656,-1.6910003165941683,0.29067556891335994,0.8221968497862824,6.114679357715656,0.9999999999998365,12,0,0.0,0,structured,1.0,False
pareto_20210112,batch1_joint,18,6.114679357715656,-1.6910003165941683,0.19789332743827667,0.8384361856872302,6.114679357715656,0.9999999999998365,17,0,0.0,0,structured,1.0,False
pareto_20210112,batch1_joint,19,6.114679357715656,-1.6910003165941683,0.14877319700318745,0.5382461416747012,3.8867505271241742,0.6356425741636214,-1,0,0.0,0,structured,1.0,False
pareto_20210112,batch2_joint,0,6.114679357715656,-1.6910003165941683,0.19584878968100458,0.8538793540922113,6.114679357715656,0.9999999999998365,13,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,1,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.7782963656327703,6.114679357715656,0.9999999999998365,23,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,2,6.114679357715656,-1.6910003165941683,0.057067065648016786,0.8603630009520781,6.114679357715656,0.9999999999998365,7,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,3,6.114679357715656,-1.6910003165941683,0.5462879482906924,0.9111447102401424,6.114679357715656,0.9999999999998365,9,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,4,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.7421356005621612,6.114679357715656,0.9999999999998365,29,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,5,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.7261701963470405,6.114679357715656,0.9999999999998365,29,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,6,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.7615541323993145,6.114679357715656,0.9999999999998365,27,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,7,6.114679357715656,-1.6910003165941683,0.8189965934075383,0.9172883840033763,6.114679357715656,0.9999999999998365,21,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,8,6.114679357715656,-1.6910003165941683,0.6356425741637254,0.8493595207184077,6.114679357715656,0.9999999999998365,19,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,9,6.114679357715656,-1.6910003165941683,-0.023234323203362002,0.7004765331980137,6.114679357715656,0.9999999999998365,25,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,10,6.114679357715656,-1.6910003165941683,0.03158159366629744,0.6239671523645474,6.114679357715656,0.9999999999998365,29,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,11,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,12,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,13,6.114679357715656,-1.6910003165941683,0.25146153966618423,0.85340569742685,6.114679357715656,0.9999999999998365,9,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,14,6.114679357715656,-1.6910003165941683,0.07304071307402091,0.5336115555869643,3.8867505271241742,0.6356425741636214,-1,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,15,6.114679357715656,-1.6910003165941683,0.3758852792804206,0.7735271470926675,6.114679357715656,0.9999999999998365,25,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,16,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.8931372327717073,6.114679357715656,0.9999999999998365,17,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,17,6.114679357715656,-1.6910003165941683,0.29067556891335994,0.6692651977416948,6.114679357715656,0.9999999999998365,27,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,18,6.114679357715656,-1.6910003165941683,0.19789332743827667,0.8936432006514826,6.114679357715656,0.9999999999998365,7,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_joint,19,6.114679357715656,-1.6910003165941683,0.14877319700318745,0.5277109145429799,3.8867505271241742,0.6356425741636214,-1,0,0.0,0,structured,2.0,False
pareto_20210112,batch2_refit,0,6.114679357715656,-1.6910003165941683,0.19584878968100458,0.8538793540922113,6.114679357715656,0.9999999999998365,13,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,1,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.7415920632280366,6.114679357715656,0.9999999999998365,27,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,2,6.114679357715656,-1.6910003165941683,0.057067065648016786,0.7834540098333954,6.114679357715656,0.9999999999998365,11,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,3,6.114679357715656,-1.6910003165941683,0.5462879482906924,0.9111447102401424,6.114679357715656,0.9999999999998365,9,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,4,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.7304694183901274,6.114679357715656,0.9999999999998365,29,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,5,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.7261701963470405,6.114679357715656,0.9999999999998365,29,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,6,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.7093601073368132,5.007901563748517,0.8189965934074044,-1,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,7,6.114679357715656,-1.6910003165941683,0.8189965934075383,0.9172883840033763,6.114679357715656,0.9999999999998365,21,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,8,6.114679357715656,-1.6910003165941683,0.6356425741637254,0.8335026281624506,6.114679357715656,0.9999999999998365,21,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,9,6.114679357715656,-1.6910003165941683,-0.023234323203362002,0.6623019780793413,6.114679357715656,0.9999999999998365,29,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,10,6.114679357715656,-1.6910003165941683,0.03158159366629744,0.6696492717206117,6.114679357715656,0.9999999999998365,29,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,11,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,12,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,13,6.114679357715656,-1.6910003165941683,0.25146153966618423,0.85340569742685,6.114679357715656,0.9999999999998365,9,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,14,6.114679357715656,-1.6910003165941683,0.07304071307402091,0.858805050453456,6.114679357715656,0.9999999999998365,7,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,15,6.114679357715656,-1.6910003165941683,0.3758852792804206,0.7735271470926675,6.114679357715656,0.9999999999998365,25,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,16,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.6816459593234919,3.8867505271241742,0.6356425741636214,-1,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,17,6.114679357715656,-1.6910003165941683,0.29067556891335994,0.6151652367555622,5.007901563748517,0.8189965934074044,-1,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,18,6.114679357715656,-1.6910003165941683,0.19789332743827667,0.7956510802099745,6.114679357715656,0.9999999999998365,21,0,0.0,0,structured,2.0,True
pareto_20210112,batch2_refit,19,6.114679357715656,-1.6910003165941683,0.14877319700318745,0.6608861437250794,6.114679357715656,0.9999999999998365,27,0,0.0,0,structured,2.0,True
pareto_20210112,batch4_joint,0,6.114679357715656,-1.6910003165941683,0.19584878968100458,0.8110052700097596,6.114679357715656,0.9999999999998365,17,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,1,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.809124810067186,6.114679357715656,0.9999999999998365,21,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,2,6.114679357715656,-1.6910003165941683,0.057067065648016786,0.7802514905751254,6.114679357715656,0.9999999999998365,17,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,3,6.114679357715656,-1.6910003165941683,0.5462879482906924,0.9506359501334125,6.114679357715656,0.9999999999998365,5,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,4,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.7818320877816356,6.114679357715656,0.9999999999998365,25,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,5,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.8037632237471193,6.114679357715656,0.9999999999998365,25,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,6,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.809124810067186,6.114679357715656,0.9999999999998365,21,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,7,6.114679357715656,-1.6910003165941683,0.8189965934075383,0.9330429775265426,6.114679357715656,0.9999999999998365,17,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,8,6.114679357715656,-1.6910003165941683,0.6356425741637254,0.8969301983862787,6.114679357715656,0.9999999999998365,13,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,9,6.114679357715656,-1.6910003165941683,-0.023234323203362002,0.6122961046374615,3.8867505271241742,0.6356425741636214,-1,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,10,6.114679357715656,-1.6910003165941683,0.03158159366629744,0.6467488986271724,6.114679357715656,0.9999999999998365,29,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,11,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,12,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,13,6.114679357715656,-1.6910003165941683,0.25146153966618423,0.9185587207926945,6.114679357715656,0.9999999999998365,5,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,14,6.114679357715656,-1.6910003165941683,0.07304071307402091,0.8991464646096115,6.114679357715656,0.9999999999998365,5,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,15,6.114679357715656,-1.6910003165941683,0.3758852792804206,0.7418133619807533,6.114679357715656,0.9999999999998365,29,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,16,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.8773826392485409,6.114679357715656,0.9999999999998365,21,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,17,6.114679357715656,-1.6910003165941683,0.29067556891335994,0.8067622588280278,6.114679357715656,0.9999999999998365,13,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,18,6.114679357715656,-1.6910003165941683,0.19789332743827667,0.8745559230921464,6.114679357715656,0.9999999999998365,9,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_joint,19,6.114679357715656,-1.6910003165941683,0.14877319700318745,0.6436163949378365,6.114679357715656,0.9999999999998365,29,0,0.0,0,structured,4.0,False
pareto_20210112,batch4_refit,0,6.114679357715656,-1.6910003165941683,0.19584878968100458,0.8267598635329261,6.114679357715656,0.9999999999998365,13,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,1,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.830857560593461,6.114679357715656,0.9999999999998365,17,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,2,6.114679357715656,-1.6910003165941683,0.057067065648016786,0.816725697168027,6.114679357715656,0.9999999999998365,9,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,3,6.114679357715656,-1.6910003165941683,0.5462879482906924,0.7842895697924858,6.114679357715656,0.9999999999998365,25,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,4,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.7975804686784292,6.114679357715656,0.9999999999998365,21,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,5,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.8137442583327583,6.114679357715656,0.9999999999998365,25,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,6,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.7616502188057324,6.114679357715656,0.9999999999998365,29,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,7,6.114679357715656,-1.6910003165941683,0.8189965934075383,0.9330429775265426,6.114679357715656,0.9999999999998365,17,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,8,6.114679357715656,-1.6910003165941683,0.6356425741637254,0.7145759339927724,3.8867505271241742,0.6356425741636214,-1,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,9,6.114679357715656,-1.6910003165941683,-0.023234323203362002,0.7159115513003673,6.114679357715656,0.9999999999998365,21,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,10,6.114679357715656,-1.6910003165941683,0.03158159366629744,0.6927416383460215,5.007901563748517,0.8189965934074044,-1,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,11,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,12,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,13,6.114679357715656,-1.6910003165941683,0.25146153966618423,0.85340569742685,6.114679357715656,0.9999999999998365,9,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,14,6.114679357715656,-1.6910003165941683,0.07304071307402091,0.8108574881832509,6.114679357715656,0.9999999999998365,13,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,15,6.114679357715656,-1.6910003165941683,0.3758852792804206,0.714242823315212,5.007901563748517,0.8189965934074044,-1,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,16,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.7580892287851592,6.114679357715656,0.9999999999998365,25,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,17,6.114679357715656,-1.6910003165941683,0.29067556891335994,0.8067622588280278,6.114679357715656,0.9999999999998365,13,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,18,6.114679357715656,-1.6910003165941683,0.19789332743827667,0.8429148607794739,6.114679357715656,0.9999999999998365,9,0,0.0,0,structured,4.0,True
pareto_20210112,batch4_refit,19,6.114679357715656,-1.6910003165941683,0.14877319700318745,0.6599617359951423,6.114679357715656,0.9999999999998365,25,0,0.0,0,structured,4.0,True
pareto_20210112,batch8_joint,0,6.114679357715656,-1.6910003165941683,0.19584878968100458,0.8494896576051636,6.114679357715656,0.9999999999998365,21,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,1,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.6901981158975077,3.8867505271241742,0.6356425741636214,-1,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,2,6.114679357715656,-1.6910003165941683,0.057067065648016786,0.8184260456937978,6.114679357715656,0.9999999999998365,13,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,3,6.114679357715656,-1.6910003165941683,0.5462879482906924,0.9506359501334125,6.114679357715656,0.9999999999998365,5,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,4,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.6946191787238717,3.8867505271241742,0.6356425741636214,-1,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,5,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.8135334476408042,6.114679357715656,0.9999999999998365,21,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,6,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.809124810067186,6.114679357715656,0.9999999999998365,21,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,7,6.114679357715656,-1.6910003165941683,0.8189965934075383,0.8582086582915023,5.007901563748517,0.8189965934074044,-1,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,8,6.114679357715656,-1.6910003165941683,0.6356425741637254,0.8969301983862787,6.114679357715656,0.9999999999998365,13,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,9,6.114679357715656,-1.6910003165941683,-0.023234323203362002,0.6956507108216826,5.007901563748517,0.8189965934074044,-1,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,10,6.114679357715656,-1.6910003165941683,0.03158159366629744,0.6332989519142536,3.8867505271241742,0.6356425741636214,-1,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,11,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,12,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,13,6.114679357715656,-1.6910003165941683,0.25146153966618423,0.9185587207926945,6.114679357715656,0.9999999999998365,5,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,14,6.114679357715656,-1.6910003165941683,0.07304071307402091,0.8991464646096115,6.114679357715656,0.9999999999998365,5,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,15,6.114679357715656,-1.6910003165941683,0.3758852792804206,0.6863142380349037,3.8867505271241742,0.6356425741636214,-1,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,16,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.8773826392485409,6.114679357715656,0.9999999999998365,21,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,17,6.114679357715656,-1.6910003165941683,0.29067556891335994,0.8464761123772313,6.114679357715656,0.9999999999998365,13,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,18,6.114679357715656,-1.6910003165941683,0.19789332743827667,0.836381367973474,6.114679357715656,0.9999999999998365,13,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_joint,19,6.114679357715656,-1.6910003165941683,0.14877319700318745,0.8284037088928105,6.114679357715656,0.9999999999998365,13,0,0.0,0,structured,8.0,False
pareto_20210112,batch8_refit,0,6.114679357715656,-1.6910003165941683,0.19584878968100458,0.7455700087022774,5.007901563748517,0.8189965934074044,-1,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,1,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.8725523802910141,6.114679357715656,0.9999999999998365,13,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,2,6.114679357715656,-1.6910003165941683,0.057067065648016786,0.8974085254803378,6.114679357715656,0.9999999999998365,5,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,3,6.114679357715656,-1.6910003165941683,0.5462879482906924,0.9506359501334125,6.114679357715656,0.9999999999998365,5,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,4,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.8769734431173782,6.114679357715656,0.9999999999998365,13,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,5,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.7544661471816758,5.007901563748517,0.8189965934074044,-1,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,6,6.114679357715656,-1.6910003165941683,0.4115825569226108,0.809124810067186,6.114679357715656,0.9999999999998365,21,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,7,6.114679357715656,-1.6910003165941683,0.8189965934075383,0.8582086582915023,5.007901563748517,0.8189965934074044,-1,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,8,6.114679357715656,-1.6910003165941683,0.6356425741637254,0.7744229024505765,5.007901563748517,0.8189965934074044,-1,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,9,6.114679357715656,-1.6910003165941683,-0.023234323203362002,0.6428898681388066,3.8867505271241742,0.6356425741636214,-1,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,10,6.114679357715656,-1.6910003165941683,0.03158159366629744,0.6488538614769652,3.8867505271241742,0.6356425741636214,-1,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,11,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,12,6.114679357715656,-1.6910003165941683,1.0,1.0,6.114679357715656,0.9999999999998365,0,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,13,6.114679357715656,-1.6910003165941683,0.25146153966618423,0.9185587207926945,6.114679357715656,0.9999999999998365,5,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,14,6.114679357715656,-1.6910003165941683,0.07304071307402091,0.7595152297469215,6.114679357715656,0.9999999999998365,13,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,15,6.114679357715656,-1.6910003165941683,0.3758852792804206,0.7780795896702032,5.007901563748517,0.8189965934074044,-1,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,16,6.114679357715656,-1.6910003165941683,0.45221717849653986,0.6471334607309187,3.8867505271241742,0.6356425741636214,-1,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,17,6.114679357715656,-1.6910003165941683,0.29067556891335994,0.7507513686343291,6.114679357715656,0.9999999999998365,21,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,18,6.114679357715656,-1.6910003165941683,0.19789332743827667,0.9127304782108188,6.114679357715656,0.9999999999998365,5,0,0.0,0,structured,8.0,True
pareto_20210112,batch8_refit,19,6.114679357715656,-1.6910003165941683,0.14877319700318745,0.6903415033943963,5.007901563748517,0.8189965934074044,-1,0,0.0,0,structured,8.0,True
pareto_20201218,batch1_joint,0,5.44426438452636,-1.9304201262287157,0.39832550833358316,0.6331009139615597,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,1,5.44426438452636,-1.9304201262287157,-0.14795900137072068,0.5712639883512852,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,2,5.44426438452636,-1.9304201262287157,1.0,1.0,5.44426438452636,0.9999999999998163,0,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,3,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.6576788964512491,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,4,5.44426438452636,-1.9304201262287157,0.6052342266545373,0.7092031183760583,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,5,5.44426438452636,-1.9304201262287157,0.15697287069571897,0.6383326401917336,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,6,5.44426438452636,-1.9304201262287157,0.39832550833358316,0.6766044382090473,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,7,5.44426438452636,-1.9304201262287157,0.6091588655870268,0.7204833118002107,5.44426438452636,0.9999999999998163,31,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,8,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.635375033440411,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,9,5.44426438452636,-1.9304201262287157,0.14231863694654603,0.6358580585087941,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,10,5.44426438452636,-1.9304201262287157,0.16862640616095434,0.6494749699925612,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,11,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.651336256172733,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,12,5.44426438452636,-1.9304201262287157,0.6052342266545373,0.7098369056736616,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,13,5.44426438452636,-1.9304201262287157,0.03707029581911419,0.6295441460324501,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,14,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.6195355218625436,5.44426438452636,0.9999999999998163,27,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,15,5.44426438452636,-1.9304201262287157,0.20270980841072048,0.557152963362878,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,16,5.44426438452636,-1.9304201262287157,0.46210013501391495,0.6843255983329808,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,17,5.44426438452636,-1.9304201262287157,0.006682810262795429,0.6153382308628151,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,18,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.8550275426340442,5.44426438452636,0.9999999999998163,10,0,0.0,0,flat,1.0,False
pareto_20201218,batch1_joint,19,5.44426438452636,-1.9304201262287157,0.15697287069571897,0.5908432592160275,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,1.0,False
pareto_20201218,batch2_joint,0,5.44426438452636,-1.9304201262287157,0.39832550833358316,0.6381459013104815,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,2.0,False
pareto_20201218,batch2_joint,1,5.44426438452636,-1.9304201262287157,-0.14795900137072068,0.624133462762747,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,2.0,False
pareto_20201218,batch2_joint,2,5.44426438452636,-1.9304201262287157,1.0,1.0,5.44426438452636,0.9999999999998163,0,0,0.0,0,flat,2.0,False
pareto_20201218,batch2_joint,3,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.6336481074455148,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,2.0,False
pareto_20201218,batch2_joint,4,5.44426438452636,-1.9304201262287157,0.6052342266545373,0.7092031183760583,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,2.0,False
pareto_20201218,batch2_joint,5,5.44426438452636,-1.9304201262287157,0.15697287069571897,0.6175796579337633,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,2.0,False
pareto_20201218,batch2_joint,6,5.44426438452636,-1.9304201262287157,0.39832550833358316,0.687147118119465,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,2.0,False
pareto_20201218,batch2_joint,7,5.44426438452636,-1.9304201262287157,0.6091588655870268,0.7385166465227778,5.44426438452636,0.9999999999998163,29,0,0.0,0,flat,2.0,False
pareto_20201218,batch2_joint,8,5.44426438452636,-1.9304201262287157,0.37159487618626297,0.6318039138326563,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,2.0,False
pareto_20201218,batch2_joint,9,5.44426438452636,-1.9304201262287157,0.14231863694654603,0.6452116193556046,5.44426438452636,0.9999999999998163,19,0,0.0,0,flat,2.0,False
pareto_20201218,batch2_joint,10,5.44426438452636,-1.9304201262287157,0.16862640616095434,0.6509236266727972,3.31642191643393,0.6091588655869149,-1,0,0.0,0,flat,2.0,False
