dataset,condition,repeat,global_best,global_min,init_best_norm,auc_best,final_best,final_best_normalised,steps_to_90pct,switch_count,switch_frequency,failure_count
hartmann6,egbo,5,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.9472884531215006,1.7914431443280272,0.9999999999994418,19,0,0.0,0
hartmann6,egbo,6,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,egbo,7,1.7914431443280272,0.0001950575971415,0.3551127552852738,0.7196106790751259,1.7914431443280272,0.9999999999994418,27,0,0.0,0
hartmann6,egbo,8,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,egbo,9,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.8438151271808491,1.7914431443280272,0.9999999999994418,23,0,0.0,0
hartmann6,egbo,10,1.7914431443280272,0.0001950575971415,0.20919952379347512,0.6361921684785564,1.7914431443280272,0.9999999999994418,23,0,0.0,0
hartmann6,egbo,11,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.936191285357606,1.7914431443280272,0.9999999999994418,23,0,0.0,0
hartmann6,egbo,12,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.8709777137580926,1.7914431443280272,0.9999999999994418,19,0,0.0,0
hartmann6,egbo,13,1.7914431443280272,0.0001950575971415,0.8119295856233414,0.8119091057337084,1.454525689842031,0.8119295856228881,-1,0,0.0,0
hartmann6,egbo,14,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,egbo,15,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
hartmann6,egbo,16,1.7914431443280272,0.0001950575971415,0.6266688196138435,0.7983792095269598,1.7914431443280272,0.9999999999994418,27,0,0.0,0
hartmann6,egbo,17,1.7914431443280272,0.0001950575971415,0.6605046370631522,0.840883170675486,1.7914431443280272,0.9999999999994418,27,0,0.0,0
hartmann6,egbo,18,1.7914431443280272,0.0001950575971415,0.8613005066045224,0.9583856208853951,1.7914431443280272,0.9999999999994418,15,0,0.0,0
hartmann6,egbo,19,1.7914431443280272,0.0001950575971415,1.0,1.0,1.7914431443280272,0.9999999999994418,0,0,0.0,0
