dataset,condition,seed,global_best,global_min,auc_best,final_best,final_best_normalised,steps_to_90pct,switch_count,switch_frequency,failure_count
pareto_20210104,approach_b,17,4.502143575747799,-1.6153753682691243,0.7316635171057609,4.502143575747799,0.9999999999997778,38,3,0.5660377358490566,0
pareto_20210104,approach_b,18,4.502143575747799,-1.6153753682691243,0.7280526887524761,4.502143575747799,0.9999999999997778,39,3,0.5660377358490566,0
pareto_20210104,approach_b,19,4.502143575747799,-1.6153753682691243,0.8882249007917808,4.502143575747799,0.9999999999997778,17,3,0.5660377358490566,0
pareto_20210112,approach_b,0,6.114679357715656,-1.6910003165941683,0.6724780364663331,5.007901563748517,0.8189965934074044,-1,2,0.2777777777777778,0
pareto_20210112,approach_b,1,6.114679357715656,-1.6910003165941683,0.8731448595523433,6.114679357715656,0.9999999999998365,32,3,0.41666666666666663,0
pareto_20210112,approach_b,2,6.114679357715656,-1.6910003165941683,0.6744096944666056,5.007901563748517,0.8189965934074044,-1,2,0.2777777777777778,0
pareto_20210112,approach_b,3,6.114679357715656,-1.6910003165941683,1.0,6.114679357715656,0.9999999999998365,0,3,0.41666666666666663,0
pareto_20210112,approach_b,4,6.114679357715656,-1.6910003165941683,0.6688244213302595,5.007901563748517,0.8189965934074044,-1,2,0.2777777777777778,0
pareto_20210112,approach_b,5,6.114679357715656,-1.6910003165941683,0.7895676219046516,5.007901563748517,0.8189965934074044,-1,2,0.2777777777777778,0
pareto_20210112,approach_b,6,6.114679357715656,-1.6910003165941683,0.8052148269902357,5.007901563748517,0.8189965934074044,-1,2,0.2777777777777778,0
pareto_20210112,approach_b,7,6.114679357715656,-1.6910003165941683,0.7454056145422334,6.114679357715656,0.9999999999998365,69,5,0.6944444444444444,0
pareto_20210112,approach_b,8,6.114679357715656,-1.6910003165941683,0.8866460084562182,6.114679357715656,0.9999999999998365,44,3,0.41666666666666663,0
pareto_20210112,approach_b,9,6.114679357715656,-1.6910003165941683,0.7406441868690818,6.114679357715656,0.9999999999998365,49,3,0.41666666666666663,0
pareto_20210112,approach_b,10,6.114679357715656,-1.6910003165941683,0.8582086582915024,5.007901563748517,0.8189965934074044,-1,2,0.2777777777777778,0
pareto_20210112,approach_b,11,6.114679357715656,-1.6910003165941683,0.8903826707487738,6.114679357715656,0.9999999999998365,25,3,0.41666666666666663,0
pareto_20210112,approach_b,12,6.114679357715656,-1.6910003165941683,0.694051572422064,5.007901563748517,0.8189965934074044,-1,5,0.6944444444444444,0
pareto_20210112,approach_b,13,6.114679357715656,-1.6910003165941683,0.6862187354878789,5.007901563748517,0.8189965934074044,-1,2,0.2777777777777778,0
pareto_20210112,approach_b,14,6.114679357715656,-1.6910003165941683,0.6777081428591027,5.007901563748517,0.8189965934074044,-1,2,0.2777777777777778,0
pareto_20210112,approach_b,15,6.114679357715656,-1.6910003165941683,0.7212236770182868,5.007901563748517,0.8189965934074044,-1,2,0.2777777777777778,0
pareto_20210112,approach_b,16,6.114679357715656,-1.6910003165941683,0.8582086582915024,5.007901563748517,0.8189965934074044,-1,2,0.2777777777777778,0
pareto_20210112,approach_b,17,6.114679357715656,-1.6910003165941683,0.8317151599462496,6.114679357715656,0.9999999999998365,25,3,0.41666666666666663,0
pareto_20210112,approach_b,18,6.114679357715656,-1.6910003165941683,0.6545810832518306,3.8867505271241742,0.6356425741636214,-1,5,0.6944444444444444,0
pareto_20210112,approach_b,19,6.114679357715656,-1.6910003165941683,1.0,6.114679357715656,0.9999999999998365,0,3,0.41666666666666663,0
