sample,concentration_realized,DMSO_content_realized,combustion_temp_realized,air_flow_rate_realized,spray_flow_rate_realized,spray_height_realized,num_passes_realized,concentration_requested,DMSO_content_requested,combustion_temp_requested,air_flow_rate_requested,spray_flow_rate_requested,spray_height_requested,num_passes_requested,Pd_ACN_robot_realized,acac_ACN_robot_realized,ACN_robot_realized,DMSO_robot_realized,Pd_ACN_robot_requested,acac_ACN_robot_requested,ACN_robot_requested,DMSO_robot_requested,conductance_mean,conductance_std,conductive_fraction,thickness_avg,thickness_std,sheet_conductance_avg,sheet_conductance_std,sheet_resistance_avg,sheet_resistance_std,conductivity_avg,conductivity_std,resistivity_avg,resistivity_std,campaign_ID,exp_num,running_best_conductivity,beta,nozzle_speed,SAMPLE_START,MIX_CHEMICALS_START,SPRAY_COAT_START,XRF_START,MICROSCOPE_START,CONDUCTIVITY_START,FLIR_CAMERA_START,MIX_CHEMICALS_FINISH,SPRAY_COAT_FINISH,XRF_FINISH,MICROSCOPE_FINISH,CONDUCTIVITY_FINISH,FLIR_CAMERA_FINISH,SAMPLE_FINISH
38,0.0166775165718544,0.201874022163448,260.80322507014296,90.93426127015609,0.0039302877261081,11.731746379039002,8.0,0.0163610713086936,0.1967484124392237,267.8020354180851,90.93426127015609,0.0039302877261081,11.731746379039002,7.529471500232861,0.1769607843137261,0.0335784313725491,0.0917302798982186,0.0764545454545457,0.1754702241014223,0.0317700124753638,0.0979953666963087,0.074764396726905,0.577466219446854,0.0437276556375212,1.0,49.16862627474505,1.546913168213306,0.1274096058955394,0.0107866550144425,7.893615012760014,0.6644465574626152,2589991.352195369,181837.72672582,3.876155345514252e-07,2.6981545472215684e-08,2022-07-12_10-41-55,20,3223142.4937541126,2.00E+01,59.18597884289191,"2022-07-12 12:37:49,147","2022-07-12 12:37:50,184","2022-07-12 13:10:06,240","2022-07-12 13:24:12,363","2022-07-12 13:34:17,907","2022-07-12 13:40:13,861","2022-07-12 13:40:54,252","2022-07-12 12:45:27,811","2022-07-12 13:23:46,766","2022-07-12 13:32:38,253","2022-07-12 13:40:11,781","2022-07-12 13:40:53,195","2022-07-12 13:41:45,274","2022-07-12 13:46:28,767"
39,0.0161177969562728,0.2077518095611094,264.7146078055459,90.93426127015609,0.0039302877261081,11.731746379039002,8.0,0.0163610713086936,0.1967484124392237,267.8020354180851,90.93426127015609,0.0039302877261081,11.731746379039002,7.529471500232861,0.1734068627450982,0.0311274509803919,0.0970737913486008,0.0790909090909092,0.1754702241014223,0.0317700124753638,0.0979953666963087,0.074764396726905,0.6139041056172883,0.0092220019927679,1.0,51.32853723898078,0.3994099179982222,0.1354491007790472,0.0022748659306842,7.3845052929608865,0.1234216161201953,2638965.2655683225,46666.796470695685,3.790323450399165e-07,6.782496543565598e-09,2022-07-12_10-41-55,20,3223142.4937541126,2.00E+01,59.18597884289191,"2022-07-12 12:53:44,647","2022-07-12 12:53:45,684","2022-07-12 13:25:36,006","2022-07-12 13:41:18,551","2022-07-12 13:51:18,166","2022-07-12 13:57:12,558","2022-07-12 13:57:53,049","2022-07-12 13:04:04,852","2022-07-12 13:40:52,986","2022-07-12 13:49:41,039","2022-07-12 13:57:10,499","2022-07-12 13:57:51,986","2022-07-12 13:58:44,038","2022-07-12 14:01:29,148"
40,0.0140857473816441,0.2850828971936244,286.9329693014573,79.71717084857836,0.0040049200968673,10.0,10.0,0.0142641455054845,0.2740904979582023,294.8579367428623,79.71717084857836,0.0040049200968673,10.0,10.287354240907357,0.1522058823529407,0.0267156862745101,0.0935114503816795,0.1086363636363631,0.1529809852446952,0.027698191158109,0.0951664343730788,0.1041543892241168,0.3897887426084614,0.0572799239072025,1.0,45.042525289584944,0.864500504582786,0.0860012731581653,0.014129702803238,11.897392796918744,2.0608914798905267,1905641.890161221,284066.9849727653,5.346080232216048e-07,8.289426545733185e-08,2022-07-12_10-41-55,21,3223142.4937541126,4.00E+02,82.40006348600585,"2022-07-12 13:15:16,246","2022-07-12 13:15:17,335","2022-07-12 13:43:29,428","2022-07-12 14:00:17,969","2022-07-12 14:10:23,729","2022-07-12 14:16:17,201","2022-07-12 14:16:57,870","2022-07-12 13:24:05,039","2022-07-12 13:58:45,160","2022-07-12 14:08:45,597","2022-07-12 14:16:15,140","2022-07-12 14:16:56,823","2022-07-12 14:17:48,837","2022-07-12 14:20:33,869"
41,0.014472433850516,0.2714666172008538,285.6963028777363,79.71717084857836,0.0040049200968673,10.0,10.0,0.0142641455054845,0.2740904979582023,294.8579367428623,79.71717084857836,0.0040049200968673,10.0,10.287354240907357,0.1553921568627448,0.030392156862745,0.0947837150127226,0.1045454545454547,0.1529809852446952,0.027698191158109,0.0951664343730788,0.1041543892241168,0.4643428414699059,0.0757406595005165,1.0,44.78904719056188,2.674211619747989,0.1024505615043002,0.0186835619858247,10.033207818864428,1.8822736898695216,2273962.3666399373,282742.4662522469,4.4539756593842803e-07,5.6873924760463407e-08,2022-07-12_10-41-55,21,3223142.4937541126,4.00E+02,82.40006348600585,"2022-07-12 13:31:50,463","2022-07-12 13:31:51,524","2022-07-12 14:02:47,142","2022-07-12 14:20:28,545","2022-07-12 14:30:37,244","2022-07-12 14:36:23,791","2022-07-12 14:37:04,312","2022-07-12 13:40:16,960","2022-07-12 14:20:02,416","2022-07-12 14:29:00,172","2022-07-12 14:36:21,723","2022-07-12 14:37:03,267","2022-07-12 14:37:55,522","2022-07-12 14:40:41,679"
42,0.015158513382306,0.1500764792469415,288.7450225734217,78.40324145129946,0.002,10.0,10.0,0.0153072613526799,0.1494075032878865,300.0,78.40324145129946,0.002,10.0,10.49,0.1613970588235293,0.0286764705882359,0.129643765903308,0.0564545454545454,0.1641682582549818,0.0297237188789641,0.1293331716166571,0.0567748512493969,0.2203756155028944,0.0598609330641129,1.0,39.17113983453309,2.1932459950127945,0.048622706185491,0.0147663812384025,22.52122541546508,8.286496527754503,1227410.2331748428,315058.86902137107,8.683103007318696e-07,2.662119801969611e-07,2022-07-12_10-41-55,22,3223142.4937541126,SF,41.96000000000001,"2022-07-12 13:48:11,358","2022-07-12 13:48:12,421","2022-07-12 14:21:54,181","2022-07-12 14:39:29,660","2022-07-12 14:49:38,600","2022-07-12 14:55:25,419","2022-07-12 14:56:06,339","2022-07-12 13:57:40,593","2022-07-12 14:38:07,581","2022-07-12 14:48:01,284","2022-07-12 14:55:23,333","2022-07-12 14:56:05,259","2022-07-12 14:56:57,626","2022-07-12 14:59:43,291"
43,0.0150658318411482,0.1628354629244711,290.77360671976857,78.40324145129946,0.002,10.0,10.0,0.0153072613526799,0.1494075032878865,300.0,78.40324145129946,0.002,10.0,10.49,0.1598039215686273,0.0311274509803919,0.1273536895674304,0.0619090909090911,0.1641682582549818,0.0297237188789641,0.1293331716166571,0.0567748512493969,0.2913284293028802,0.0455614162614817,1.0,39.38110623411033,0.9994579889701236,0.0642774228407702,0.0112390036011972,15.960442197092206,2.91270592598652,1627582.0368684214,245893.1419972297,6.264651231032806e-07,1.0061438146778817e-07,2022-07-12_10-41-55,22,3223142.4937541126,SF,41.96000000000001,"2022-07-12 14:04:15,138","2022-07-12 14:04:16,171","2022-07-12 14:41:58,329","2022-07-12 15:00:01,201","2022-07-12 15:10:04,659","2022-07-12 15:15:57,316","2022-07-12 15:16:37,917","2022-07-12 14:15:11,481","2022-07-12 14:59:35,583","2022-07-12 15:08:27,138","2022-07-12 15:15:55,244","2022-07-12 15:16:36,845","2022-07-12 15:17:29,154","2022-07-12 15:21:53,824"
44,0.0164560571947407,0.2879037116726133,257.88423465676243,88.37306859182844,0.0036711245841543,11.961416211597683,8.0,0.0168719281980017,0.2767078544382208,266.6059396034145,88.37306859182844,0.0036711245841543,11.961416211597683,8.042929381737874,0.1773284313725483,0.0325980392156859,0.0625954198473281,0.1101818181818181,0.1809490934956912,0.0327619970123312,0.0611399248054536,0.1051489846865239,0.6308451109662812,0.0112802081499476,1.0,50.83717341353158,0.902922309513679,0.1391868896614115,0.0027825803151491,7.186895750485265,0.1445065727348575,2738272.186227426,56821.91195512794,3.653200112629578e-07,7.60357892680662e-09,2022-07-12_10-41-55,23,3223142.4937541126,2.00E-01,59.05319156382971,"2022-07-12 14:23:21,282","2022-07-12 14:23:22,342","2022-07-12 15:01:22,848","2022-07-12 15:15:33,583","2022-07-12 15:25:39,187","2022-07-12 15:31:39,089","2022-07-12 15:32:19,896","2022-07-12 14:32:39,503","2022-07-12 15:15:07,949","2022-07-12 15:23:58,710","2022-07-12 15:31:37,014","2022-07-12 15:32:18,817","2022-07-12 15:33:11,132","2022-07-12 15:37:59,630"
45,0.0167305187075064,0.276847816070656,259.0646265082724,88.37306859182844,0.0036711245841543,11.961416211597683,8.0,0.0168719281980017,0.2767078544382208,266.6059396034145,88.37306859182844,0.0036711245841543,11.961416211597683,8.042929381737874,0.177573529411765,0.0321078431372551,0.0622137404580154,0.1040909090909095,0.1809490934956912,0.0327619970123312,0.0611399248054536,0.1051489846865239,0.7174749354118293,0.0328624118546589,1.0,52.92051031757935,0.8702438486779994,0.1583005129690739,0.0081064373209747,6.330759466374938,0.3335775165659416,2991339.705348168,145233.0753814189,3.34964148929868e-07,1.7147475311425997e-08,2022-07-12_10-41-55,23,3223142.4937541126,2.00E-01,59.05319156382971,"2022-07-12 14:43:25,217","2022-07-12 14:43:26,273","2022-07-12 15:17:09,080","2022-07-12 15:31:37,112","2022-07-12 15:41:47,912","2022-07-12 15:47:44,361","2022-07-12 15:48:25,208","2022-07-12 14:54:04,996","2022-07-12 15:31:11,003","2022-07-12 15:40:07,741","2022-07-12 15:47:42,274","2022-07-12 15:48:24,135","2022-07-12 15:49:16,354","2022-07-12 15:52:28,008"
46,0.0182891603612743,0.3025320201208951,263.1922091148783,87.79568100545208,0.0050845949477857,11.031054883822703,8.0,0.0184102329128636,0.3,272.4032233912066,87.79568100545208,0.0050845949477857,11.031054883822703,7.7922504425205075,0.1959558823529411,0.0354166666666663,0.033333333333333,0.1148181818181818,0.1974471985378507,0.0357490850250889,0.0328037164370602,0.1139999999999999,1.041539666231771,0.0253488619055779,1.0,68.11131809352415,0.8975770599969979,0.2298007293418392,0.0062530090945372,4.354197856004118,0.1195322841648892,3374576.1586788334,109604.17290401006,2.9659006853748965e-07,9.876199652249237e-09,2022-07-12_10-41-55,24,3374576.1586788334,2.00E+01,79.24087446384134,"2022-07-12 15:02:49,847","2022-07-12 15:02:50,899","2022-07-12 15:33:16,989","2022-07-12 15:47:07,982","2022-07-12 15:57:20,714","2022-07-12 16:03:12,628","2022-07-12 16:03:53,633","2022-07-12 15:12:56,380","2022-07-12 15:46:42,179","2022-07-12 15:55:42,725","2022-07-12 16:03:10,559","2022-07-12 16:03:52,521","2022-07-12 16:04:44,905","2022-07-12 16:07:47,733"
47,0.0181625493824311,0.3008945134280732,263.3023004452699,87.79568100545208,0.0050845949477857,11.031054883822703,8.0,0.0184102329128636,0.3,272.4032233912066,87.79568100545208,0.0050845949477857,11.031054883822703,7.7922504425205075,0.1974264705882351,0.0368872549019608,0.0362595419847325,0.1164545454545453,0.1974471985378507,0.0357490850250889,0.0328037164370602,0.1139999999999999,1.0680671406772009,0.0143763751877819,1.0,69.72174078577142,0.2075057902781107,0.2356536345866407,0.0035463369176309,4.244282036252619,0.0636191269459423,3380051.807923144,60286.8164670288,2.9592849752355e-07,5.259476190035431e-09,2022-07-12_10-41-55,24,3380051.807923144,2.00E+01,79.24087446384134,"2022-07-12 15:23:16,055","2022-07-12 15:23:17,107","2022-07-12 15:53:40,614","2022-07-12 16:07:35,024","2022-07-12 16:17:46,799","2022-07-12 16:23:38,190","2022-07-12 16:24:18,584","2022-07-12 15:31:54,215","2022-07-12 16:07:09,277","2022-07-12 16:16:08,486","2022-07-12 16:23:36,114","2022-07-12 16:24:17,578","2022-07-12 16:25:09,658","2022-07-12 16:29:48,032"
48,0.0195205666488068,0.3052587353776764,289.4237950056838,100.0,0.0076706076316391,11.59323373748746,9.0,0.0196525596600954,0.3,300.0,100.0,0.0076706076316391,11.59323373748746,9.034535188481962,0.2109068627450979,0.0371323529411764,0.0167938931297714,0.116363636363636,0.2107709808642636,0.0381614414969454,0.0170675776387909,0.1139999999999999,0.4808553120578345,0.036299823386101,1.0,43.70803044748193,1.382586524051318,0.1060938003624708,0.0089543714668088,9.478392808175084,0.7836652281005125,2424195.4784317217,128707.62240929366,4.134317867785765e-07,2.1767996279796773e-08,2022-07-12_10-41-55,25,3380051.807923144,4.00E+02,138.60074913016345,"2022-07-12 15:39:40,543","2022-07-12 15:39:41,589","2022-07-12 16:09:02,896","2022-07-12 16:23:40,065","2022-07-12 16:33:50,846","2022-07-12 16:39:41,405","2022-07-12 16:40:22,333","2022-07-12 15:50:55,768","2022-07-12 16:23:14,234","2022-07-12 16:32:10,117","2022-07-12 16:39:39,316","2022-07-12 16:40:21,279","2022-07-12 16:41:13,353","2022-07-12 16:46:08,336"
49,0.0172515361894099,0.3688885531568505,290.9550029590568,100.0,0.0076706076316391,11.59323373748746,9.0,0.0196525596600954,0.3,300.0,100.0,0.0076706076316391,11.59323373748746,9.034535188481962,0.1537990196078433,0.0210784313725483,0.01704834605598,0.1121818181818183,0.2107709808642636,0.0381614414969454,0.0170675776387909,0.1139999999999999,0.3144805621367363,0.0437214661138735,1.0,36.03837910989232,1.8369348344793075,0.069385607563382,0.0107851281945085,14.68749919667511,2.223936790233564,1917964.6174430607,206992.18121324453,5.26324429859833e-07,5.730307383430887e-08,2022-07-12_10-41-55,25,3380051.807923144,4.00E+02,138.60074913016345,"2022-07-12 15:55:07,552","2022-07-12 15:55:08,599","2022-07-12 16:25:03,751","2022-07-12 16:41:01,085","2022-07-12 16:51:07,244","2022-07-12 16:57:00,177","2022-07-12 16:57:40,825","2022-07-12 16:06:15,243","2022-07-12 16:40:35,614","2022-07-12 16:49:28,112","2022-07-12 16:56:58,102","2022-07-12 16:57:39,773","2022-07-12 16:58:32,028","2022-07-12 17:03:25,888"
50,0.0102716393959214,0.0,224.7342252939372,100.0,0.0057536643071061,25.0,10.0,0.01,0.0,228.25900970293807,100.0,0.0057536643071061,25.0,10.49,0.1031862745098045,0.0177696078431377,0.2323155216284991,0.0,0.1072486151980672,0.0194180514685994,0.2533333333333333,0.0,0.0065559735026653,0.0037272115813961,1.0,8.020436626960302,1.056970572646194,0.0014464811483454,0.0009194214715654,918.5081296416498,497.13280795471553,171706.1804149798,86495.43517880219,6.975389026391643e-06,3.093765363727568e-06,2022-07-12_10-41-55,26,3380051.807923144,SF,120.71187716308599,"2022-07-12 16:10:30,428","2022-07-12 16:10:31,462","2022-07-12 16:43:11,204","2022-07-12 16:58:15,887","2022-07-12 17:08:16,795","2022-07-12 17:14:03,494","2022-07-12 17:14:44,252","2022-07-12 16:20:34,590","2022-07-12 16:57:50,428","2022-07-12 17:06:37,855","2022-07-12 17:14:01,437","2022-07-12 17:14:43,189","2022-07-12 17:15:35,441","2022-07-12 17:20:44,096"
51,0.0097947457703002,0.0,225.96046371602367,100.0,0.0057536643071061,25.0,10.0,0.01,0.0,228.25900970293807,100.0,0.0057536643071061,25.0,10.49,0.1072303921568621,0.0155637254901957,0.2533078880407119,0.0,0.1072486151980672,0.0194180514685994,0.2533333333333333,0.0,0.0063743124938224,0.002940893136257,1.0,8.331957537063998,0.6645403625898147,0.001406400262635,0.0007254539314457,906.9625197325132,513.9109731152618,165077.53331170534,74596.4767877269,7.360941280728633e-06,3.793610241763828e-06,2022-07-12_10-41-55,26,3380051.807923144,SF,120.71187716308599,"2022-07-12 16:31:04,236","2022-07-12 16:31:05,295","2022-07-12 17:00:26,930","2022-07-12 17:15:31,792","2022-07-12 17:25:38,172","2022-07-12 17:31:22,580","2022-07-12 17:32:03,558","2022-07-12 16:39:34,657","2022-07-12 17:15:06,103","2022-07-12 17:23:59,952","2022-07-12 17:31:20,495","2022-07-12 17:32:02,396","2022-07-12 17:32:54,791","2022-07-12 17:37:29,482"
52,0.0177273934923657,0.2994431012402655,268.69673082761005,88.94275348613074,0.0050115144056715,11.481924436040137,8.0,0.0180567784539662,0.293536857273939,273.7553122978113,88.94275348613074,0.0050115144056715,11.481924436040137,8.162053771884805,0.1893382352941177,0.0341911764705885,0.0414758269720101,0.1132727272727277,0.193656448412618,0.0350627453376214,0.0397368004856637,0.1115440057640968,0.9126970915976444,0.0592400081629906,1.0,60.70510438090953,3.2836215969721185,0.2013734705622258,0.0146132126634896,4.987730250156696,0.3765594434218862,3314942.5465482525,87821.10634071568,3.0183026859958505e-07,7.830201915790975e-09,2022-07-12_10-41-55,27,3380051.807923144,2.00E-01,81.8085001153322,"2022-07-12 16:48:27,366","2022-07-12 16:48:28,413","2022-07-12 17:17:43,531","2022-07-12 17:31:38,606","2022-07-12 17:41:44,848","2022-07-12 17:47:35,807","2022-07-12 17:48:16,653","2022-07-12 16:57:26,852","2022-07-12 17:31:12,724","2022-07-12 17:40:06,771","2022-07-12 17:47:33,727","2022-07-12 17:48:15,463","2022-07-12 17:49:08,185","2022-07-12 17:52:36,065"
53,0.0178150810150259,0.3022783490115598,266.91969654659005,88.94275348613074,0.0050115144056715,11.481924436040137,8.0,0.0180567784539662,0.293536857273939,273.7553122978113,88.94275348613074,0.0050115144056715,11.481924436040137,8.162053771884805,0.1879901960784308,0.0338235294117647,0.0388040712468193,0.1129090909090913,0.193656448412618,0.0350627453376214,0.0397368004856637,0.1115440057640968,0.7971268163439393,0.0388404009876802,1.0,56.93044404511954,1.8812252904479687,0.1758745535218175,0.0095810763227202,5.69939146843409,0.3104996991219537,3087610.331368896,70031.32563956449,3.240081593622141e-07,7.335416418149531e-09,2022-07-12_10-41-55,27,3380051.807923144,2.00E-01,81.8085001153322,"2022-07-12 17:04:43,868","2022-07-12 17:04:44,920","2022-07-12 17:34:29,955","2022-07-12 17:48:25,424","2022-07-12 17:58:35,654","2022-07-12 18:04:24,411","2022-07-12 18:05:05,240","2022-07-12 17:15:04,027","2022-07-12 17:47:59,298","2022-07-12 17:56:56,705","2022-07-12 18:04:22,353","2022-07-12 18:05:04,187","2022-07-12 18:05:56,373","2022-07-12 18:08:40,972"
54,0.0195391293329739,0.3153535984198562,280.91479194661696,89.10632966043885,0.0032889208115552,11.30768564497491,7.0,0.02,0.3,290.3813716144234,89.10632966043885,0.0032889208115552,11.30768564497491,7.398592861508042,0.192769607843137,0.0383578431372547,0.0118320610687023,0.1119090909090908,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,0.816911004969094,0.0118512955488896,1.0,63.45164775080698,0.9657293437059798,0.1802396498526617,0.0029234550697106,5.549339527690646,0.0902295911435717,2841251.360167769,70537.60576696233,3.521332934617899e-07,8.846994022440981e-09,2022-07-12_10-41-55,28,3380051.807923144,2.00E+01,48.66677207687508,"2022-07-12 17:22:26,963","2022-07-12 17:22:28,019","2022-07-12 17:53:46,169","2022-07-12 18:07:30,314","2022-07-12 18:17:34,945","2022-07-12 18:23:26,339","2022-07-12 18:24:07,122","2022-07-12 17:32:30,869","2022-07-12 18:06:55,833","2022-07-12 18:15:57,921","2022-07-12 18:23:24,270","2022-07-12 18:24:06,069","2022-07-12 18:24:58,072","2022-07-12 18:29:39,930"
55,0.0200407570654601,0.3066312305284787,280.7337603196239,89.10632966043885,0.0032889208115552,11.30768564497491,7.0,0.02,0.3,290.3813716144234,89.10632966043885,0.0032889208115552,11.30768564497491,7.398592861508042,0.2113970588235287,0.0367647058823532,0.0094147582697201,0.1139090909090906,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,0.9422969527759212,0.0149791263646498,1.0,72.13700746457852,0.9205301335703736,0.2079042536977301,0.003695022432773,4.811127743702427,0.0859086327730144,2882670.995344708,74964.69064427746,3.470861256247522e-07,8.923275979748961e-09,2022-07-12_10-41-55,28,3380051.807923144,2.00E+01,48.66677207687508,"2022-07-12 17:38:42,153","2022-07-12 17:38:43,209","2022-07-12 18:09:58,219","2022-07-12 18:23:33,905","2022-07-12 18:33:43,946","2022-07-12 18:39:36,129","2022-07-12 18:40:17,562","2022-07-12 17:51:02,079","2022-07-12 18:23:08,536","2022-07-12 18:32:03,074","2022-07-12 18:39:34,077","2022-07-12 18:40:16,458","2022-07-12 18:41:08,811","2022-07-12 18:47:22,842"
56,0.0216006291109218,0.2424764593780779,288.21943447534346,100.0,0.002,10.0,4.0,0.02,0.3,300.0,100.0,0.002,10.0,3.858478499595851,0.2137254901960782,0.0378676470588234,0.0131043256997455,0.0847272727272726,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,1.1797832752598494,0.02961815429982,1.0,80.84677618047819,2.1938817556122725,0.2603021909870178,0.0073061500311155,3.8441493549236143,0.1096032837924339,3219724.8653199268,28724.6577961022,3.1060524950162813e-07,2.760962498705018e-09,2022-07-12_10-41-55,29,3380051.807923144,4.00E+02,15.433913998383407,"2022-07-12 17:55:13,155","2022-07-12 17:55:14,200","2022-07-12 18:24:57,335","2022-07-12 18:37:22,180","2022-07-12 18:47:54,102","2022-07-12 18:53:53,366","2022-07-12 18:54:34,047","2022-07-12 18:05:07,747","2022-07-12 18:36:56,345","2022-07-12 18:45:50,855","2022-07-12 18:53:51,295","2022-07-12 18:54:32,980","2022-07-12 18:55:25,279","2022-07-12 19:02:14,194"
57,0.0172225368943649,0.3840832516051042,290.99434012043224,100.0,0.002,10.0,4.0,0.02,0.3,300.0,100.0,0.002,10.0,3.858478499595851,0.1231617647058821,0.0392156862745093,0.0118320610687024,0.1086363636363635,0.2144972303961344,0.0388361029371988,0.0126666666666667,0.1139999999999999,0.545317666462011,0.0446422349331133,1.0,55.57717304753335,1.118748420805844,0.1203164906136892,0.0110122616974689,8.366619886921345,0.756510408900501,2163118.2706026533,165254.90121124254,4.644951948094317e-07,3.6085983429157264e-08,2022-07-12_10-41-55,29,3380051.807923144,4.00E+02,15.433913998383407,"2022-07-12 18:11:25,886","2022-07-12 18:11:26,924","2022-07-12 18:44:23,590","2022-07-12 18:58:09,439","2022-07-12 19:08:11,703","2022-07-12 19:14:06,978","2022-07-12 19:14:47,886","2022-07-12 18:20:57,182","2022-07-12 18:57:43,495","2022-07-12 19:06:34,686","2022-07-12 19:14:04,936","2022-07-12 19:14:46,829","2022-07-12 19:15:38,978","2022-07-12 19:20:34,905"
58,0.0117233715391091,0.2313139460344282,294.8166569059517,86.5373582174474,0.008,25.0,1.0,0.0115957490556126,0.2184936379987952,300.0,86.5373582174474,0.008,25.0,0.51,0.1209558823529417,0.0221813725490196,0.1384223918575069,0.084727272727273,0.1243628028398754,0.0225166851978849,0.1500929295226973,0.0830275824395421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-12_10-41-55,30,3380051.807923144,SF,8.16,"2022-07-12 18:31:12,195","2022-07-12 18:31:13,252","2022-07-12 19:03:29,942","2022-07-12 19:13:26,619","2022-07-12 19:23:37,386","2022-07-12 19:29:34,667","2022-07-12 19:30:15,740","2022-07-12 18:43:05,781","2022-07-12 19:13:00,759","2022-07-12 19:21:59,033","2022-07-12 19:29:32,593","2022-07-12 19:30:14,675","2022-07-12 19:31:06,987","2022-07-12 19:35:07,040"
59,0.0114489751061178,0.2167461311014334,295.8185173164936,86.5373582174474,0.008,25.0,1.0,0.0115957490556126,0.2184936379987952,300.0,86.5373582174474,0.008,25.0,0.51,0.1216911764705881,0.0215686274509807,0.1507633587786266,0.0813636363636368,0.1243628028398754,0.0225166851978849,0.1500929295226973,0.0830275824395421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-07-12_10-41-55,30,3380051.807923144,SF,8.16,"2022-07-12 18:47:42,533","2022-07-12 18:47:43,558","2022-07-12 19:17:38,173","2022-07-12 19:27:48,031","2022-07-12 19:39:52,166","2022-07-12 19:45:45,530","2022-07-12 19:46:27,040","2022-07-12 19:00:41,323","2022-07-12 19:27:22,060","2022-07-12 19:36:17,665","2022-07-12 19:45:43,478","2022-07-12 19:46:25,969","2022-07-12 19:47:18,241","2022-07-12 19:50:31,169"
60,0.0181785659993159,0.2821369701712015,265.163998686498,91.8404924487766,0.0047123682811995,10.323450980386571,7.0,0.0190315836568095,0.260698480569721,271.1760906378463,91.8404924487766,0.0047123682811995,10.323450980386571,7.37948206151993,0.1718137254901957,0.0355392156862744,0.0382951653944026,0.0965454545454543,0.2041110992218994,0.0369556270976883,0.0398678510639181,0.099065422616494,0.864403271118916,0.0240658038412002,1.0,60.9618478982775,0.5530698845507466,0.1907181344972372,0.0059365067688999,5.247392141090069,0.1627719118393407,3128863.3938261555,107433.08126836456,3.199099791655374e-07,1.1111661053007537e-08,2022-07-12_10-41-55,31,3380051.807923144,2.00E-01,69.54967439677444,"2022-07-12 19:04:55,942","2022-07-12 19:04:56,989","2022-07-12 19:36:19,781","2022-07-12 19:50:51,162","2022-07-12 20:01:00,485","2022-07-12 20:06:53,738","2022-07-12 20:07:33,943","2022-07-12 19:16:16,943","2022-07-12 19:50:24,123","2022-07-12 19:59:23,106","2022-07-12 20:06:51,647","2022-07-12 20:07:32,936","2022-07-12 20:08:24,923","2022-07-12 20:11:32,154"
61,0.0175776221132781,0.2995650212912107,263.49294503494485,91.8404924487766,0.0047123682811995,10.323450980386571,7.0,0.0190315836568095,0.260698480569721,271.1760906378463,91.8404924487766,0.0047123682811995,10.323450980386571,7.37948206151993,0.1821078431372549,0.0099264705882361,0.0375318066157761,0.0981818181818186,0.2041110992218994,0.0369556270976883,0.0398678510639181,0.099065422616494,1.5460374287602463,0.0763246931042527,1.0,80.85493972634043,1.3193553293454612,0.3411108959529793,0.0188276302855883,2.9386125466994413,0.1589969686917501,4217335.97518334,182514.32290626864,2.3747285549924895e-07,1.029537786704587e-08,2022-07-12_10-41-55,31,4217335.97518334,2.00E-01,69.54967439677444,"2022-07-12 19:21:53,386","2022-07-12 19:21:54,434","2022-07-12 19:52:15,825","2022-07-12 20:05:24,688","2022-07-12 20:15:36,897","2022-07-12 20:21:32,454","2022-07-12 20:22:13,291","2022-07-12 19:33:34,028","2022-07-12 20:04:59,075","2022-07-12 20:13:56,089","2022-07-12 20:21:30,389","2022-07-12 20:22:12,208","2022-07-12 20:23:04,775","2022-07-12 20:29:50,258"
62,0.019386541663621,0.2139236270515749,280.8293280904137,92.86469704225355,0.0065910923237609,10.0,5.0,0.02,0.1995695860897999,289.00458265597405,92.86469704225355,0.0065910923237609,10.0,4.516529134842899,0.1868872549019606,0.0388480392156866,0.0488549618320607,0.0747272727272721,0.2144972303961344,0.0388361029371988,0.0508302239525427,0.0758364427141239,0.5068910888743663,0.0481577881036576,1.0,44.55434524702203,2.233823761338102,0.1118382196058268,0.0118794716743754,9.022067407823693,0.951712967924067,2505372.6308713155,158546.07435215154,4.00377823016726e-07,2.443336077052986e-08,2022-07-12_10-41-55,32,4217335.97518334,2.00E+01,59.53772102141098,"2022-07-12 19:37:46,742","2022-07-12 19:37:47,794","2022-07-12 20:06:48,957","2022-07-12 20:18:15,295","2022-07-12 20:30:23,401","2022-07-12 20:36:14,384","2022-07-12 20:36:54,969","2022-07-12 19:48:57,868","2022-07-12 20:17:49,011","2022-07-12 20:26:38,182","2022-07-12 20:36:12,316","2022-07-12 20:36:53,894","2022-07-12 20:37:46,211","2022-07-12 20:44:58,084"
